"","id","Weight","CombinedEffort","CombinedSightings","ENC_Rate"
"1810",4609,1,0,0,0
"1811",4608,1,20,0,0
"1812",4712,1,0,0,0
"1813",4711,1,0,0,0
"1814",4710,1,0,0,0
"1815",4709,1,0,0,0
"1816",4708,1,0,0,0
"1817",4707,1,0,0,0
"1818",4706,1,0,0,0
"1819",4705,1,0,0,0
"1820",4704,1,0,0,0
"1821",4703,1,0,0,0
"1822",4702,1,0,0,0
"1823",4701,1,0,0,0
"1824",4700,1,0,0,0
"1825",4699,1,0,0,0
"1826",4698,1,0,0,0
"1827",4697,1,0,0,0
"1828",4696,1,0,0,0
"1829",4695,1,0,0,0
"1830",4694,1,25,0,0
"1831",4693,1,14,0,0
"1832",4692,1,0,0,0
"1833",4691,1,17,0,0
"1834",4690,1,0,0,0
"1835",4689,1,14,0,0
"1836",4688,1,0,0,0
"1837",4687,1,0,0,0
"1838",4686,1,0,0,0
"1839",4685,1,0,0,0
"1840",4684,1,6,0,0
"1841",4683,1,0,0,0
"1842",4682,1,0,0,0
"1843",4681,1,0,0,0
"1844",4680,1,0,0,0
"1845",4679,1,0,0,0
"1846",4678,1,0,0,0
"1847",4677,1,0,0,0
"1848",4676,1,11,3,0.272727272727273
"1849",4675,1,17,0,0
"1850",4674,1,49,1,0.0204081632653061
"1851",4673,1,109,10,0.0917431192660551
"1852",4672,1.03437559042188,23,2,0.089945703514946
"1853",4539,1,0,0,0
"1854",4538,1,0,0,0
"1855",4537,1,0,0,0
"1856",4536,1,0,0,0
"1857",4535,1,0,0,0
"1858",4534,1,0,0,0
"1859",4533,1,0,0,0
"1860",4532,1,0,0,0
"1861",4531,1,0,0,0
"1862",4530,1,0,0,0
"1863",4529,1,0,0,0
"1864",4528,1,0,0,0
"1865",4527,1,0,0,0
"1866",4526,1,0,0,0
"1867",4525,1,0,0,0
"1868",4524,1,0,0,0
"1869",4523,1,0,0,0
"1870",4522,1,34,0,0
"1871",4521,1,9,0,0
"1872",4520,1,7,0,0
"1873",4519,1,8,0,0
"1874",4518,1,11,0,0
"1875",4517,1,5,0,0
"1876",4516,1,0,0,0
"1877",4515,1,0,0,0
"1878",4514,1,0,0,0
"1879",4513,1,0,0,0
"1880",4512,1,8,0,0
"1881",4511,1,0,0,0
"1882",4510,1,0,0,0
"1883",4509,1,0,0,0
"1884",4508,1,0,0,0
"1885",4507,1,0,0,0
"1886",4506,1,0,0,0
"1887",4505,1,0,0,0
"1888",4504,1,0,0,0
"1889",4503,1,0,0,0
"1890",4502,1,10,0,0
"1891",4501,1,32,0,0
"1892",4500,1,73,0,0
"1893",4499,1,1535,0,0
"1894",4498,1,1505,0,0
"1895",4497,1,1515,0,0
"1896",4496,1,1505,0,0
"1897",4495,1.88304949393616,1505,0,0
"1898",4494,3680.16389471314,0,0,0
"1899",4493,1.03689728807379,0,0,0
"1900",4492,1,8,0,0
"1901",4491,1,104,0,0
"1902",4490,1.0024734600282,35,0,0
"1903",4489,2.32075371446007,40,0,0
"1904",4488,22.4914665751141,0,0,0
"1905",4487,1.04941518666388,0,0,0
"1906",4607,1,8,0,0
"1907",4606,1,6,0,0
"1908",4605,1,0,0,0
"1909",4604,1,8,0,0
"1910",4603,1,10,0,0
"1911",4602,1,7,0,0
"1912",4601,1,0,0,0
"1913",4600,1,0,0,0
"1914",4599,1,0,0,0
"1915",4598,1,7,0,0
"1916",4597,1,0,0,0
"1917",4596,1,0,0,0
"1918",4595,1,0,0,0
"1919",4594,1,0,0,0
"1920",4593,1,0,0,0
"1921",4592,1,0,0,0
"1922",4591,1,0,0,0
"1923",4590,1,0,0,0
"1924",4589,1,16,3,0.1875
"1925",4588,1,9,0,0
"1926",4587,1,29,0,0
"1927",4586,1,90,2,0.0222222222222222
"1928",4585,1,1530,0,0
"1929",4584,1,1516,2,0.00131926121372032
"1930",4583,1.23490051436538,1515,0,0
"1931",4582,1.04584303839181,1520,0,0
"1932",4581,2.1520028108557,1505,0,0
"1933",4579,1.94296343088991,0,0,0
"1934",4578,1.08457994933338,0,0,0
"1935",4577,1.1867890640369,255,0,0
"1936",4576,2.73530418745204,11,0,0
"1937",4575,5.70047119441984,0,0,0
"1938",4574,2.59476986573523,63,2,0.082373646531277
"1939",4573,1.02452466433714,34,3,0.0903992350885711
"1940",4415,1,8,0,0
"1941",4414,1,15,0,0
"1942",4413,1,1571,0,0
"1943",4412,1,1553,0,0
"1944",4411,1,1513,0,0
"1945",4410,1.13439783665714,1524,0,0
"1946",4409,1.42716735399007,1505,0,0
"1947",4408,59.5963607518243,1505,0,0
"1948",4407,5.83948435064427,0,0,0
"1949",4406,1,9,0,0
"1950",4405,1,73,1,0.0136986301369863
"1951",4404,1.0178947585464,46,0,0
"1952",4403,11.4800686274585,1,0,0
"1953",4367,1,0,0,0
"1954",4366,1,0,0,0
"1955",4365,1,0,0,0
"1956",4364,1,0,0,0
"1957",4363,1,0,0,0
"1958",4362,1,0,0,0
"1959",4361,1,0,0,0
"1960",4360,1,0,0,0
"1961",4359,1,0,0,0
"1962",4358,1,0,0,0
"1963",4357,1,0,0,0
"1964",4356,1,0,0,0
"1965",4355,1,0,0,0
"1966",4354,1,0,0,0
"1967",4353,1,0,0,0
"1968",4352,1,0,0,0
"1969",4452,1,0,0,0
"1970",4451,1,0,0,0
"1971",4450,1,0,0,0
"1972",4449,1,0,0,0
"1973",4448,1,0,0,0
"1974",4447,1,0,0,0
"1975",4446,1,0,0,0
"1976",4445,1,0,0,0
"1977",4444,1,0,0,0
"1978",4443,1,0,0,0
"1979",4442,1,0,0,0
"1980",4441,1,0,0,0
"1981",4440,1,0,0,0
"1982",4439,1,0,0,0
"1983",4438,1,0,0,0
"1984",4437,1,0,0,0
"1985",4436,1,2,0,0
"1986",4435,1,31,0,0
"1987",4434,1,0,0,0
"1988",4433,1,6,0,0
"1989",4432,1,15,0,0
"1990",4431,1,0,0,0
"1991",4430,1,5,0,0
"1992",4429,1,0,0,0
"1993",4428,1,0,0,0
"1994",4427,1,0,0,0
"1995",4426,1,0,0,0
"1996",4425,1,5,0,0
"1997",4424,1,0,0,0
"1998",4423,1,0,0,0
"1999",4422,1,0,0,0
"2000",4421,1,0,0,0
"2001",4420,1,0,0,0
"2002",4419,1,0,0,0
"2003",4418,1,0,0,0
"2004",4417,1,0,0,0
"2005",4416,1,0,0,0
"2006",4280,1,0,0,0
"2007",4279,1,0,0,0
"2008",4278,1,0,0,0
"2009",4277,1,0,0,0
"2010",4276,1,0,0,0
"2011",4275,1,0,0,0
"2012",4274,1,0,0,0
"2013",4273,1,0,0,0
"2014",4272,1,0,0,0
"2015",4271,1,0,0,0
"2016",4270,1,0,0,0
"2017",4269,1,0,0,0
"2018",4268,1,0,0,0
"2019",4267,1,0,0,0
"2020",4266,1,0,0,0
"2021",4265,1,0,0,0
"2022",4264,1,13,0,0
"2023",4263,1,9,0,0
"2024",4262,1,0,0,0
"2025",4261,1,5,0,0
"2026",4260,1,0,0,0
"2027",4259,1,0,0,0
"2028",4258,1,6,0,0
"2029",4257,1,0,0,0
"2030",4256,1,0,0,0
"2031",4255,1,0,0,0
"2032",4254,1,0,0,0
"2033",4253,1,8,0,0
"2034",4252,1,0,0,0
"2035",4251,1,0,0,0
"2036",4250,1,0,0,0
"2037",4249,1,0,0,0
"2038",4248,1,0,0,0
"2039",4247,1,0,0,0
"2040",4246,1,0,0,0
"2041",4245,1,0,0,0
"2042",4244,1,0,0,0
"2043",4243,1,0,0,0
"2044",4242,1,2,0,0
"2045",4241,1,20,0,0
"2046",4240,1,1535,0,0
"2047",4239,1,141,0,0
"2048",4238,1.63614887219304,63,1,0.0259706170189372
"2049",4234,2.20638579805804,20,0,0
"2050",8321,1,0,0,0
"2051",4233,1,147,0,0
"2052",8320,1,8,0,0
"2053",4232,5.35654211162659,8,0,0
"2054",4351,1,0,0,0
"2055",4350,1,18,0,0
"2056",4349,1,4,0,0
"2057",4348,1,2,0,0
"2058",4347,1,17,0,0
"2059",4346,1,0,0,0
"2060",4345,1,5,0,0
"2061",4344,1,0,0,0
"2062",4343,1,0,0,0
"2063",4342,1,0,0,0
"2064",4341,1,0,0,0
"2065",4340,1,7,0,0
"2066",4339,1,0,0,0
"2067",4338,1,0,0,0
"2068",4337,1,0,0,0
"2069",4336,1,0,0,0
"2070",4335,1,0,0,0
"2071",4334,1,0,0,0
"2072",4333,1,0,0,0
"2073",4332,1,0,0,0
"2074",4331,1,0,0,0
"2075",4330,1,0,0,0
"2076",4329,1,7,0,0
"2077",4328,1,13,0,0
"2078",4327,1,1560,0,0
"2079",4326,1,1569,0,0
"2080",4325,1.00001008991796,1586,0,0
"2081",4324,4.05047068708081,0,0,0
"2082",4321,2.76394063001946,125,0,0
"2083",4320,1,43,0,0
"2084",4319,1.00043048653704,84,0,0
"2085",8406,1,0,0,0
"2086",4318,6.50312041390999,0,0,0
"2087",8405,1.32663746886207,2,0,0
"2088",4159,1,4,0,0
"2089",4158,1,2,0,0
"2090",4157,1,11,0,0
"2091",4156,1,6,0,0
"2092",4155,1,10,0,0
"2093",4154,1,51,0,0
"2094",4153,1,193,1,0.00518134715025907
"2095",4152,5.82080510064014,17,0,0
"2096",4148,1.76086937414445,78,1,0.0225752483864673
"2097",8235,1,0,0,0
"2098",4147,2.41383961137594,12394,1,0.000194758722880098
"2099",8234,1,0,0,0
"2100",8233,1,13,0,0
"2101",8232,1.22694144743635,1,0,0
"2102",8231,16.2952354155339,14,0,0
"2103",4107,1,0,0,0
"2104",4106,1,0,0,0
"2105",4105,1,0,0,0
"2106",4104,1,0,0,0
"2107",8319,2.08992588843082,4,0,0
"2108",4103,1,0,0,0
"2109",4102,1,0,0,0
"2110",4101,1,0,0,0
"2111",4100,1,0,0,0
"2112",4099,1,0,0,0
"2113",4098,1,0,0,0
"2114",4097,1,0,0,0
"2115",4096,1,0,0,0
"2116",4194,1,0,0,0
"2117",4193,1,0,0,0
"2118",4192,1,0,0,0
"2119",4191,1,0,0,0
"2120",4190,1,0,0,0
"2121",4189,1,0,0,0
"2122",4188,1,0,0,0
"2123",4187,1,0,0,0
"2124",4186,1,0,0,0
"2125",4185,1,0,0,0
"2126",4184,1,0,0,0
"2127",4183,1,0,0,0
"2128",4182,1,0,0,0
"2129",4181,1,0,0,0
"2130",4180,1,0,0,0
"2131",4179,1,0,0,0
"2132",4178,1,21,0,0
"2133",4177,1,7,0,0
"2134",4176,1,0,0,0
"2135",4175,1,7,0,0
"2136",4174,1,0,0,0
"2137",4173,1,5,0,0
"2138",4172,1,0,0,0
"2139",4171,1,0,0,0
"2140",4170,1,0,0,0
"2141",4169,1,0,0,0
"2142",4168,1,1,0,0
"2143",4167,1,4,0,0
"2144",4166,1,0,0,0
"2145",4165,1,0,0,0
"2146",4164,1,0,0,0
"2147",4163,1,0,0,0
"2148",4162,1,10,0,0
"2149",4161,1,8,0,0
"2150",4160,1,9,0,0
"2151",4022,1,0,0,0
"2152",4021,1,0,0,0
"2153",4020,1,0,0,0
"2154",4019,1,0,0,0
"2155",4018,1,0,0,0
"2156",4017,1,0,0,0
"2157",4016,1,0,0,0
"2158",4015,1,0,0,0
"2159",4014,1,0,0,0
"2160",4013,1,0,0,0
"2161",4012,1,0,0,0
"2162",4011,1,0,0,0
"2163",4010,1,0,0,0
"2164",4009,1,0,0,0
"2165",4008,1,0,0,0
"2166",4007,1,6,0,0
"2167",4006,1,9,0,0
"2168",4005,1,8,0,0
"2169",4004,1,0,0,0
"2170",4003,1,0,0,0
"2171",4002,1,6,0,0
"2172",4001,1,5,0,0
"2173",4000,1,0,0,0
"2174",3999,1,0,0,0
"2175",3998,1,0,0,0
"2176",3997,1,0,0,0
"2177",3996,1,0,0,0
"2178",3995,1,8,0,0
"2179",3994,1,0,0,0
"2180",3993,1,0,0,0
"2181",3992,1,0,0,0
"2182",3991,1,30,0,0
"2183",3990,1,0,0,0
"2184",3989,1,0,0,0
"2185",3988,1,0,0,0
"2186",3987,1,0,0,0
"2187",3986,1,0,0,0
"2188",3985,1,6,0,0
"2189",3984,1,24,0,0
"2190",3983,1,7,0,0
"2191",3982,1,7,0,0
"2192",3981,1,33,0,0
"2193",3980,1,106,0,0
"2194",3979,1.60075651850087,215,3,0.022336137467454
"2195",3978,3.89151508106498,111,0,0
"2196",3976,33.7822505591289,12366,0,0
"2197",3975,1.10730108899794,12494,0,0
"2198",3974,13.4199346671599,12346,1,0.00108698644639234
"2199",4095,1,0,0,0
"2200",4094,1,0,0,0
"2201",4093,1,0,0,0
"2202",8064,1,0,0,0
"2203",4092,1,22,0,0
"2204",4091,1,5,0,0
"2205",4090,1,0,0,0
"2206",4089,1,0,0,0
"2207",4088,1,6,0,0
"2208",4087,1,0,0,0
"2209",4086,1,5,0,0
"2210",4085,1,0,0,0
"2211",4084,1,0,0,0
"2212",4083,1,0,0,0
"2213",4082,1,0,0,0
"2214",4081,1,7,0,0
"2215",4080,1,0,0,0
"2216",4079,1,0,0,0
"2217",4078,1,0,0,0
"2218",4077,1,1,0,0
"2219",4076,1,16,0,0
"2220",4075,1,9,0,0
"2221",4074,1,8,0,0
"2222",4073,1,9,0,0
"2223",4072,1,11,0,0
"2224",4071,1,15,0,0
"2225",4070,1,11,0,0
"2226",4069,1,4,0,0
"2227",4068,1,18,0,0
"2228",4067,1,49,0,0
"2229",4066,1,189,3,0.0158730158730159
"2230",4065,2.79434085140181,227,3,0.0369296147762354
"2231",4061,1.41814787445254,12572,2,0.000225604179836547
"2232",4060,1810.60248812112,12332,0,0
"2233",8150,1,0,0,0
"2234",8149,1,0,0,0
"2235",8148,1,0,0,0
"2236",8147,1,9,0,0
"2237",8146,1,15,0,0
"2238",8145,2.87714331312571,4,0,0
"2239",3903,1,0,0,0
"2240",3902,1,0,0,0
"2241",3901,1,0,0,0
"2242",3900,1,0,0,0
"2243",3899,1,6,0,0
"2244",3898,1,6,0,0
"2245",3897,1,13,0,0
"2246",3896,1,33,0,0
"2247",3895,1,18,0,0
"2248",3894,1,60,6,0.1
"2249",3893,1,88,0,0
"2250",3892,1,344,1,0.00290697674418605
"2251",3891,1.94343733659891,12444,2,0.000312349298714064
"2252",3889,1.75913961472804,12603,28,0.00390826860369635
"2253",3888,1.00009224275062,12384,21,0.00169589285350154
"2254",3887,13.1433905111669,12331,0,0
"2255",7979,1,0,0,0
"2256",7978,1,0,0,0
"2257",7977,1,0,0,0
"2258",7976,1,0,0,0
"2259",7975,1,4,0,0
"2260",7974,1,25,0,0
"2261",7973,1,22778,0,0
"2262",7972,1.92891701690242,22765,0,0
"2263",3849,1,0,0,0
"2264",3848,1,0,0,0
"2265",3847,1,0,0,0
"2266",3846,1,0,0,0
"2267",3845,1,0,0,0
"2268",3844,1,0,0,0
"2269",3843,1,0,0,0
"2270",3842,1,0,0,0
"2271",3841,1,0,0,0
"2272",3840,1,0,0,0
"2273",8063,1,0,0,0
"2274",8062,1,0,0,0
"2275",8061,1,0,0,0
"2276",8060,1,7,0,0
"2277",8059,1,30,0,0
"2278",8058,1.86275578608674,0,0,0
"2279",3935,1,0,0,0
"2280",3934,1,0,0,0
"2281",3933,1,0,0,0
"2282",3932,1,0,0,0
"2283",3931,1,0,0,0
"2284",3930,1,0,0,0
"2285",3929,1,0,0,0
"2286",3928,1,0,0,0
"2287",3927,1,0,0,0
"2288",3926,1,0,0,0
"2289",3925,1,0,0,0
"2290",3924,1,0,0,0
"2291",3923,1,0,0,0
"2292",3922,1,0,0,0
"2293",3921,1,0,0,0
"2294",3920,1,24,0,0
"2295",3919,1,0,0,0
"2296",3918,1,4,0,0
"2297",3917,1,0,0,0
"2298",3916,1,1,0,0
"2299",3915,1,4,0,0
"2300",3914,1,5,0,0
"2301",3913,1,0,0,0
"2302",3912,1,0,0,0
"2303",3911,1,0,0,0
"2304",3910,1,0,0,0
"2305",3909,1,2,0,0
"2306",3908,1,3,0,0
"2307",3907,1,0,0,0
"2308",3906,1,0,0,0
"2309",3905,1,18,0,0
"2310",3904,1,0,0,0
"2311",3762,1,0,0,0
"2312",3761,1,0,0,0
"2313",3760,1,0,0,0
"2314",3759,1,0,0,0
"2315",3758,1,0,0,0
"2316",3757,1,0,0,0
"2317",3756,1,0,0,0
"2318",3755,1,0,0,0
"2319",3754,1,0,0,0
"2320",3753,1,0,0,0
"2321",3752,1,0,0,0
"2322",3751,1,0,0,0
"2323",3750,1,0,0,0
"2324",3749,1,0,0,0
"2325",3748,1,9,0,0
"2326",3747,1,21,0,0
"2327",3746,1,85,0,0
"2328",3745,1,62,0,0
"2329",3744,1,0,0,0
"2330",3743,1,7,0,0
"2331",3742,1,5,0,0
"2332",3741,1,0,0,0
"2333",3740,1,0,0,0
"2334",3739,1,0,0,0
"2335",3738,1,0,0,0
"2336",3737,1,0,0,0
"2337",3736,1,7,0,0
"2338",3735,1,0,0,0
"2339",3734,1,0,0,0
"2340",3733,1,8,0,0
"2341",3732,1,4,0,0
"2342",3731,1,0,0,0
"2343",3730,1,5,0,0
"2344",3729,1,6,0,0
"2345",3728,1,0,0,0
"2346",3727,1,6,0,0
"2347",3726,1,48,0,0
"2348",3725,1,68,0,0
"2349",3724,1,69,0,0
"2350",3723,1,62,0,0
"2351",3722,1,67,0,0
"2352",3721,1,55,0,0
"2353",3720,1,95,5,0.0526315789473684
"2354",3719,1,12443,8,0.000642931768866029
"2355",3718,1.0000054499005,12551,13,0.00103577968677448
"2356",3717,1.02440657493473,12613,38,0.00308629587310868
"2357",3716,1.00428231056733,12545,85,0.00680462306881013
"2358",3715,8.38860154690006,12336,0,0
"2359",3839,1,0,0,0
"2360",3838,1,0,0,0
"2361",7809,1,0,0,0
"2362",3837,1,0,0,0
"2363",7808,1,0,0,0
"2364",3836,1,0,0,0
"2365",3835,1,20,0,0
"2366",3834,1,110,0,0
"2367",3833,1,37,0,0
"2368",3832,1,6,0,0
"2369",3831,1,33,0,0
"2370",3830,1,6,0,0
"2371",3829,1,6,0,0
"2372",3828,1,0,0,0
"2373",3827,1,0,0,0
"2374",3826,1,0,0,0
"2375",3825,1,0,0,0
"2376",3824,1,0,0,0
"2377",3823,1,8,0,0
"2378",3822,1,0,0,0
"2379",3821,1,0,0,0
"2380",3820,1,0,0,0
"2381",3819,1,17,0,0
"2382",3818,1,0,0,0
"2383",3817,1,0,0,0
"2384",3816,1,0,0,0
"2385",3815,1,6,0,0
"2386",3814,1,5,0,0
"2387",3813,1,0,0,0
"2388",3812,1,11,0,0
"2389",3811,1,20,0,0
"2390",3810,1,26,0,0
"2391",3809,1,46,1,0.0217391304347826
"2392",3808,1,47,1,0.0212765957446809
"2393",3807,1,119,1,0.00840336134453781
"2394",3806,1,12625,4,0.000316831683168317
"2395",3805,1.23233712038659,12799,18,0.00173310947472136
"2396",3804,1.40557965496604,12697,58,0.00642069937686305
"2397",3803,1,12446,67,0.00538325566447051
"2398",3802,2.25050663679424,12343,27,0.00492292628967387
"2399",7894,1,0,0,0
"2400",7893,1,0,0,0
"2401",7892,1,0,0,0
"2402",7891,1,0,0,0
"2403",7890,1,0,0,0
"2404",7889,1,0,0,0
"2405",7888,1,0,0,0
"2406",7887,1,22778,0,0
"2407",7886,1,22786,0,0
"2408",7885,2.17112178944844,22765,0,0
"2409",3647,1,6,0,0
"2410",3646,1,6,0,0
"2411",3645,1,6,0,0
"2412",3644,1,7,0,0
"2413",3643,1,12,0,0
"2414",3642,1,24,0,0
"2415",3641,1,68,0,0
"2416",3640,1,35,0,0
"2417",3639,1,19,0,0
"2418",3638,1,14,0,0
"2419",3637,1,21,0,0
"2420",3636,1,28,0,0
"2421",3635,1,18,0,0
"2422",3634,1.06762167716268,12331,0,0
"2423",3633,1.40442363085626,12331,0,0
"2424",3632,2.02334316550913,12331,0,0
"2425",3631,1.47812071663995,12393,8,0.00095416491028158
"2426",3630,1.00912091055261,12383,6,0.000488954652613716
"2427",7723,1,0,0,0
"2428",7722,1,0,0,0
"2429",7721,1,0,0,0
"2430",7720,1,0,0,0
"2431",7719,1,0,0,0
"2432",7718,1,0,0,0
"2433",7717,1,0,0,0
"2434",7716,1,22765,0,0
"2435",7715,1,22773,0,0
"2436",7714,1,22779,0,0
"2437",7713,1,22769,0,0
"2438",7712,9.95038893976715,22765,1,0.000437091541391045
"2439",3590,1,0,0,0
"2440",3589,1,0,0,0
"2441",3588,1,0,0,0
"2442",3587,1,0,0,0
"2443",3586,1,0,0,0
"2444",3585,1,0,0,0
"2445",3584,1,0,0,0
"2446",7807,1,0,0,0
"2447",7806,1,0,0,0
"2448",7805,1,0,0,0
"2449",7804,1,0,0,0
"2450",7803,1,0,0,0
"2451",7802,1,22766,0,0
"2452",7801,1,22779,0,0
"2453",7800,1,22766,0,0
"2454",7799,2.80730190496836,22765,0,0
"2455",3677,1,0,0,0
"2456",3676,1,0,0,0
"2457",3675,1,0,0,0
"2458",3674,1,0,0,0
"2459",3673,1,0,0,0
"2460",3672,1,0,0,0
"2461",3671,1,0,0,0
"2462",3670,1,0,0,0
"2463",3669,1,0,0,0
"2464",3668,1,0,0,0
"2465",3667,1,0,0,0
"2466",3666,1,0,0,0
"2467",3665,1,0,0,0
"2468",3664,1,0,0,0
"2469",3663,1,19,0,0
"2470",3662,1,24,0,0
"2471",3661,1,39,0,0
"2472",3660,1,17,0,0
"2473",3659,1,5,0,0
"2474",3658,1,7,0,0
"2475",3657,1,11,0,0
"2476",3656,1,22,0,0
"2477",3655,1,10,0,0
"2478",3654,1,7,0,0
"2479",3653,1,6,0,0
"2480",3652,1,6,0,0
"2481",3651,1,9,0,0
"2482",3650,1,8,0,0
"2483",3649,1,7,0,0
"2484",3648,1,6,0,0
"2485",3504,1,0,0,0
"2486",3503,1,0,0,0
"2487",3502,1,0,0,0
"2488",3501,1,0,0,0
"2489",3500,1,0,0,0
"2490",3499,1,0,0,0
"2491",3498,1,0,0,0
"2492",3497,1,0,0,0
"2493",3496,1,0,0,0
"2494",3495,1,0,0,0
"2495",3494,1,0,0,0
"2496",3493,1,0,0,0
"2497",3492,1,7,0,0
"2498",3491,1,18,0,0
"2499",3490,1,0,0,0
"2500",3489,1,33,0,0
"2501",3488,1,11,0,0
"2502",3487,1,0,0,0
"2503",3486,1,0,0,0
"2504",3485,1,8,0,0
"2505",3484,1,6,0,0
"2506",3483,1,0,0,0
"2507",3482,1,0,0,0
"2508",3481,1,0,0,0
"2509",3480,1,2,0,0
"2510",3479,1,7,0,0
"2511",3478,1,17,0,0
"2512",3477,1,10,0,0
"2513",3476,1,19,0,0
"2514",3475,1,24,0,0
"2515",3474,1,17,0,0
"2516",3473,1,16,0,0
"2517",3472,1,8,0,0
"2518",3471,1,0,0,0
"2519",3470,1,4,0,0
"2520",3469,1,7,0,0
"2521",3468,1,24,0,0
"2522",3467,1,28,0,0
"2523",3466,1,3,0,0
"2524",3465,1,13,0,0
"2525",3464,1,6,0,0
"2526",3463,1,0,0,0
"2527",3462,1,0,0,0
"2528",3461,1,0,0,0
"2529",3460,2.21464419925673,0,0,0
"2530",3583,1,0,0,0
"2531",3582,1,0,0,0
"2532",3581,1,0,0,0
"2533",7552,1,0,0,0
"2534",3580,1,0,0,0
"2535",3579,1,0,0,0
"2536",3578,1,0,0,0
"2537",3577,1,18,0,0
"2538",3576,1,17,0,0
"2539",3575,1,123,0,0
"2540",3574,1,17,0,0
"2541",3573,1,10,0,0
"2542",3572,1,11,0,0
"2543",3571,1,12,0,0
"2544",3570,1,36,0,0
"2545",3569,1,16,0,0
"2546",3568,1,16,0,0
"2547",3567,1,17,0,0
"2548",3566,1,16,0,0
"2549",3565,1,12,0,0
"2550",3564,1,16,0,0
"2551",3563,1,7,0,0
"2552",3562,1,5,0,0
"2553",3561,1,7,0,0
"2554",3560,1,12,0,0
"2555",3559,1,17,0,0
"2556",3558,1,23,0,0
"2557",3557,1,23,0,0
"2558",3556,1,19,0,0
"2559",3555,1,13,0,0
"2560",3554,1,4,0,0
"2561",3553,1,7,0,0
"2562",3552,1,29,0,0
"2563",3551,1,23,0,0
"2564",3550,1,24,0,0
"2565",3549,1,7,0,0
"2566",3548,1,0,0,0
"2567",3547,1.15394019512156,0,0,0
"2568",3546,8.57533102097424,0,0,0
"2569",3544,1.05656560735809,12331,0,0
"2570",7638,1,0,0,0
"2571",7637,1,0,0,0
"2572",7636,1,0,0,0
"2573",7635,1,0,0,0
"2574",7634,1,0,0,0
"2575",7633,1,0,0,0
"2576",7632,1,0,0,0
"2577",7631,1,22765,0,0
"2578",7630,1,22765,0,0
"2579",7629,1,22780,0,0
"2580",7628,1,22780,3,0.000131694468832309
"2581",7627,1.11062063730745,22770,8,0.000390204879159402
"2582",7626,286.494947304489,22765,0,0
"2583",3391,1,18,0,0
"2584",3390,1,24,0,0
"2585",3389,1,16,0,0
"2586",3388,1,15,0,0
"2587",3387,1,8,0,0
"2588",3386,1,7,0,0
"2589",3385,1,3,0,0
"2590",3384,1,8,0,0
"2591",3383,1,0,0,0
